year,district_id,district_name,population_thousands,total_cases,api,aber,spr,pf_percent,deaths,source_url,source_sha256,metric_scope
2022,OD-DIST-sundargarh,Sundargarh,2342.0,1137,0.49,22.66,0.21,88.65,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2023,OD-DIST-angul,Angul,1424.0,140,0.1,21.5,0.0,74.3,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-balangir,Balangir,1894.0,346,0.2,19.9,0.1,68.5,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-balasore,Balasore,2494.0,64,0.0,16.0,0.0,23.4,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-bargarh,Bargarh,1596.0,149,0.1,19.9,0.0,69.1,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-bhadrak,Bhadrak,1643.0,56,0.0,11.7,0.0,26.8,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-boudh,Boudh,477.0,511,1.1,21.5,0.5,73.8,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-cuttack,Cuttack,2879.0,64,0.0,11.4,0.0,50.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-deogarh,Deogarh,354.0,34,0.1,30.4,0.0,91.2,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-dhenkanal,Dhenkanal,1281.0,112,0.1,18.1,0.0,75.9,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-gajapati,Gajapati,653.0,791,1.2,35.0,0.3,78.3,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-ganjam,Ganjam,3854.0,1137,0.3,13.2,0.2,62.5,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-jagatsinghpur,Jagatsinghpur,1252.0,43,0.0,18.3,0.0,53.5,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-jajpur,Jajpur,2012.0,69,0.0,13.1,0.0,76.8,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-jharsuguda,Jharsuguda,603.0,41,0.1,18.7,0.0,80.5,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-kalahandi,Kalahandi,1781.0,7543,4.2,23.7,1.8,84.4,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-kandhamal,Kandhamal,844.0,5062,6.0,49.7,1.2,81.4,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-kendrapara,Kendrapara,1500.0,100,0.1,11.6,0.1,37.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-keonjhar,Keonjhar,2072.0,265,0.1,29.0,0.0,91.3,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-khordha,Khordha,2482.0,224,0.1,12.6,0.1,61.6,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-koraput,Koraput,1554.0,7007,4.5,34.9,1.3,85.4,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-malkangiri,Malkangiri,704.0,3888,5.5,48.0,1.2,81.9,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-mayurbhanj,Mayurbhanj,2880.0,1036,0.4,17.5,0.2,92.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-nabarangpur,Nabarangpur,1378.0,655,0.5,23.9,0.2,84.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-nayagarh,Nayagarh,1073.0,612,0.6,20.2,0.3,79.4,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-nuapada,Nuapada,743.0,235,0.3,25.1,0.1,80.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-puri,Puri,1871.0,112,0.1,16.4,0.0,27.7,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-rayagada,Rayagada,1116.0,9925,8.9,52.4,1.7,74.5,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-sambalpur,Sambalpur,1109.0,161,0.1,13.0,0.1,90.7,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-subarnapur,Subarnapur,627.0,58,0.1,18.5,0.1,70.7,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2023,OD-DIST-sundargarh,Sundargarh,2342.0,1533,0.7,26.0,0.3,89.7,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2023.pdf,b9acc1568317fc4cfb107f2ab8a0d3f16ced77cfa7ddfc5daf35be1aa1db5f2d,official_annual_malaria_report
2024,OD-DIST-angul,Angul,1401.0,548,0.39,24.27,0.16,70.62,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-balangir,Balangir,1903.0,818,0.43,21.46,0.2,70.05,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-balasore,Balasore,2494.0,104,0.04,18.01,0.02,45.19,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-bargarh,Bargarh,1596.0,315,0.2,20.78,0.09,70.48,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-bhadrak,Bhadrak,1643.0,68,0.04,16.76,0.02,38.24,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-boudh,Boudh,478.0,2964,6.2,26.96,2.3,46.93,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-cuttack,Cuttack,2879.0,117,0.04,15.2,0.03,53.85,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-deogarh,Deogarh,354.0,95,0.27,30.8,0.09,82.11,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-dhenkanal,Dhenkanal,1282.0,159,0.12,17.84,0.07,71.7,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-gajapati,Gajapati,660.0,676,1.02,37.58,0.27,68.79,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-ganjam,Ganjam,3854.0,943,0.24,14.06,0.17,47.4,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-jagatsinghpur,Jagatsinghpur,1252.0,27,0.02,18.84,0.01,44.44,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-jajpur,Jajpur,2008.0,101,0.05,15.12,0.03,84.16,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-jharsuguda,Jharsuguda,601.0,106,0.18,20.36,0.09,71.7,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-kalahandi,Kalahandi,1781.0,14399,8.08,25.56,3.16,76.92,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-kandhamal,Kandhamal,844.0,11146,13.21,57.27,2.31,68.35,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-kendrapara,Kendrapara,1500.0,96,0.06,15.15,0.04,35.42,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-keonjhar,Keonjhar,2117.0,358,0.17,29.61,0.06,93.3,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-khordha,Khordha,2482.0,343,0.14,12.67,0.11,55.69,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-koraput,Koraput,1566.0,9451,6.04,38.14,1.58,82.81,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-malkangiri,Malkangiri,711.0,4497,6.32,51.19,1.24,77.3,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-mayurbhanj,Mayurbhanj,2898.0,2693,0.93,19.84,0.47,81.4,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-nabarangpur,Nabarangpur,1378.0,1096,0.8,25.89,0.31,84.49,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-nayagarh,Nayagarh,1074.0,635,0.59,21.25,0.28,59.06,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-nuapada,Nuapada,743.0,464,0.62,28.0,0.22,67.46,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-puri,Puri,1871.0,121,0.06,17.93,0.04,38.84,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-rayagada,Rayagada,1119.0,13835,12.36,56.45,2.19,72.92,2,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-sambalpur,Sambalpur,1113.0,592,0.53,15.47,0.34,74.66,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-subarnapur,Subarnapur,630.0,367,0.58,21.77,0.27,62.13,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
2024,OD-DIST-sundargarh,Sundargarh,2327.0,1559,0.67,25.56,0.26,86.59,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2024.pdf,ac15c6af6654d49ba857df54a766ab36cba690d08ab25051f3bee2c78536baab,official_annual_malaria_report
